code_domain,code_value,code_desc
C_S_DESC_BY,MAH1,"Mahon, JM"
C_S_DESC_BY,MAHJ,"Maher, JM (John)"
C_S_DESC_BY,MALG,"Malcolmson, GH"
C_S_DESC_BY,MALJ,"Maltby, JE"
C_S_DESC_BY,MARJ,"Marshall, J (John)"
C_S_DESC_BY,MARP,"Marsh, Paul"
C_S_DESC_BY,MAYD,"Mayer, D"
C_S_DESC_BY,MCAW,"McArthur, WM"
C_S_DESC_BY,MCCI,"McClement, IN"
C_S_DESC_BY,MCCJ,"McClurg, JI"
C_S_DESC_BY,MCCS,"McCarroll, S (Sue)"
C_S_DESC_BY,MCDJ,"McDonald, J"
C_S_DESC_BY,MCDR,"McDonald, RC"
C_S_DESC_BY,MCKP,"McKeague, PJ"
C_S_DESC_BY,MCKR,"McKeown, RF"
C_S_DESC_BY,MCLW,"McLaughlin, W"
C_S_DESC_BY,MCND,"McNee, DAK"
C_S_DESC_BY,MCST,"McShane, TJ"
C_S_DESC_BY,MEWG,"Mew, G"
C_S_DESC_BY,MIDB,"Middleton, BA"
C_S_DESC_BY,MILJ,"Mills, JR"
C_S_DESC_BY,MILL,"Milton, L (Lindsay)"
C_S_DESC_BY,MILR,"Miles, RL"
C_S_DESC_BY,MILW,"Mills, WD"
C_S_DESC_BY,MORP,"Mortiss, PD"
C_S_DESC_BY,MUL1,"Mullaly, JD"
C_S_DESC_BY,MULJ,"Mullins, JA (John)"
C_S_DESC_BY,MULP,"Muller, PG"
C_S_DESC_BY,MYEJ,"Myers, J (John)"
C_S_DESC_BY,NELV,"Neldner, VJ"
C_S_DESC_BY,NOBK,"Noble, KE (Kathy)"
C_S_DESC_BY,NURS,"Nurser, Steve"
C_S_DESC_BY,OSUT,"O'Sullivan, TE"
C_S_DESC_BY,PATT,"Paton, TR"
C_S_DESC_BY,PERR,"Perry, RA"
C_S_DESC_BY,POIS,"Pointon, S (Shane)"
C_S_DESC_BY,POWB,"Powell, B (Bernie)"
C_S_DESC_BY,PURR,"Purdie, R"
C_S_DESC_BY,QDSW,QDPI-Swart
C_S_DESC_BY,REER,"Reeve, R"
C_S_DESC_BY,REIR,"Reid, RE (Bob)"
C_S_DESC_BY,ROBJ,"Robinson, JM"
C_S_DESC_BY,ROGG,"Rogers, Gary"
C_S_DESC_BY,ROMI,"Romano, I"
C_S_DESC_BY,ROSJ,"Rosser, J"
C_S_DESC_BY,ROSK,"Rosenthal, KM (Kerry)"
C_S_DESC_BY,SALM,"Sallaway, M"
C_S_DESC_BY,SCAJ,"Scanlan, JC"
C_S_DESC_BY,SCHP,"Schroder, PM"
C_S_DESC_BY,SDGM,"Smith, Donna & Grundy, Mike"
C_S_DESC_BY,SETD,"Seton, DHC"
C_S_DESC_BY,SHAG,"Sharp, Geoff"
C_S_DESC_BY,SHAR,"Shaw, RJ"
C_S_DESC_BY,SHIP,"Shields, PG (Peter)"
C_S_DESC_BY,SKEP,"Skerman, PJ"
C_S_DESC_BY,SKIF,"Skinner, F"
C_S_DESC_BY,SMIC,"Smith, CD (Doug)"
C_S_DESC_BY,SMIR,"Smith, R"
C_S_DESC_BY,SORP,"Sorby, P (Phil)"
C_S_DESC_BY,SPEN,"Speck, NH"
C_S_DESC_BY,STAJ,"Standley, J"
C_S_DESC_BY,STEM,"Stephens, M"
C_S_DESC_BY,STEW,"Steentsma, WA"
C_S_DESC_BY,STOR,"Story, R"
C_S_DESC_BY,SWAG,"Swartz, G"
C_S_DESC_BY,SWAI,"Swann, IF"
C_S_DESC_BY,SWAJ,"Swann, JF"
C_S_DESC_BY,TAPW,"Tapsall, WR"
C_S_DESC_BY,TEIJ,"Teitzel, JK"
C_S_DESC_BY,THOJ,"Thompson, Jim"
C_S_DESC_BY,THOT,"Thomas, TC"
C_S_DESC_BY,THOW,"Thompson, WP"
C_S_DESC_BY,THWR,"Thwaites, R"
C_S_DESC_BY,TILA,"Tiller, AB"
C_S_DESC_BY,TUCG,"Tuck, Graham"
C_S_DESC_BY,TUCR,"Tucker, RJ (Dick)"
C_S_DESC_BY,TURE,"Turner, EJ"
C_S_DESC_BY,VANA,"van der Vort, A"
C_S_DESC_BY,VANB,"Vandersee, B (Brian)"
C_S_DESC_BY,VANC,"VanWijk, C"
C_S_DESC_BY,VANP,"VanRosendal, PC"
C_S_DESC_BY,VERE,"Vester, E (Eben)"
C_S_DESC_BY,WEBA,"Webb, AA"
C_S_DESC_BY,WEBI,"Webb, I (Ian)"
C_S_DESC_BY,WEBT,"Webb, T"
C_S_DESC_BY,WEEI,"Webb, Ian"
C_S_DESC_BY,WESD,"West, DFR"
C_S_DESC_BY,WESE,"Weston, EJ"
C_S_DESC_BY,WIL1,"Wilson, P (Peter - Mareeba)"
C_S_DESC_BY,WILA,"Wills, AK"
C_S_DESC_BY,WILB,"Williams, Brett"
C_S_DESC_BY,WILP,"Wilson, PR (Peter - B'burg)"
C_S_DESC_BY,YULD,"Yule, DF"
C_S_DESC_BY,ZUNP,"Zund, P (Peter)"
C_S_DESC_BY,BILB,Bruce Billing
C_S_DESC_BY,BUTP,Peter Butler
C_S_DESC_BY,CANE,Melissa Cann
C_S_DESC_BY,CANM,Melissa Cann
C_S_DESC_BY,CICC,Colin Cichon
C_S_DESC_BY,HALJ,James Hall
C_S_DESC_BY,HANJ,Jenny Hanna
C_S_DESC_BY,HUGB,Brian Hughes
C_S_DESC_BY,JEFP,Peter Jeffery
C_S_DESC_BY,MASD,David Maschmedt
C_S_DESC_BY,MCCA,Andy McCord
C_S_DESC_BY,POWM,Mark Power
C_S_DESC_BY,RUDC,Chris Rudd
C_S_DESC_BY,THOJ,Jocelyn Thomas
C_S_DESC_BY,THOO,Jocelyn Thomas
C_S_DESC_BY,WACS,Shane Wachter
C_S_DESC_BY,WETK,Ken Wetherby
C_S_DESC_BY,WILT,Tony Wilson
C_S_DESC_BY,WOOD,David Woodard
C_S_DESC_BY,WRIM,Malcolm Wright
C_S_DESC_BY,HINF,F.J. Hingston
C_S_DESC_BY,GOWL,"Goward, L (Laura)"
C_S_DESC_BY,HOOR,"Hook, Rosemary"
C_S_DESC_BY,MCPA,"McPherson, Andrew"
C_S_DESC_BY,TICJ,"Ticehurst, Jenny"
C_S_DESC_BY,BECG,G.G. Beckmann
C_S_DESC_BY,BETE,E. Bettenay
C_S_DESC_BY,BILB,N.B. Billing
C_S_DESC_BY,BLAG,G. Blackburn
C_S_DESC_BY,BOEE,E.W. Boehm
C_S_DESC_BY,BOWG,G.M. Bowman
C_S_DESC_BY,BOYP,P.A. Boyd
C_S_DESC_BY,BRER,R. Brewer
C_S_DESC_BY,BRIM,M. Bridges
C_S_DESC_BY,BUTB,B.E. Butler
C_S_DESC_BY,CANM,M.G. Cannon
C_S_DESC_BY,CHAC,C.J. Chartres
C_S_DESC_BY,CHEX,"Chen, XY"
C_S_DESC_BY,CHUH,H.M. Churchwood
C_S_DESC_BY,COAJ,J.E. Coaldrake
C_S_DESC_BY,COVR,R.J. Coventry
C_S_DESC_BY,DARC,C. Darwin
C_S_DESC_BY,DECM,M. DeCorte
C_S_DESC_BY,DEMC,C.J. de Mooy
C_S_DESC_BY,DIMG,G.M. Dimmock
C_S_DESC_BY,FITK,K. Fitzgerald
C_S_DESC_BY,FITR,R.W. Fitzpatrick
C_S_DESC_BY,GESP,P. Gessler
C_S_DESC_BY,GIBA,A. Gibson
C_S_DESC_BY,HARR,R. Hare
C_S_DESC_BY,HEAM,M.E. Heape
C_S_DESC_BY,HOLI,I. Hollingsworth
C_S_DESC_BY,HUBG,G.D. Hubble
C_S_DESC_BY,HUTJ,J. Hutka
C_S_DESC_BY,HUTT,J.T. Hutton
C_S_DESC_BY,ISBR,R.F. Isbell
C_S_DESC_BY,JACE,E.A. Jackson
C_S_DESC_BY,JESR,R.W. Jessup
C_S_DESC_BY,KORM,M. Korevaar
C_S_DESC_BY,LAFM,M.D. Laffan
C_S_DESC_BY,LEPI,I. Lepsch
C_S_DESC_BY,LITW,W.H. Litchfield
C_S_DESC_BY,LOVJ,J. Loveday
C_S_DESC_BY,MACW,W.M. MacArthur
C_S_DESC_BY,MCGD,D. McGarry
C_S_DESC_BY,MCKD,"McKane, Dermot"
C_S_DESC_BY,MCKN,N.J. McKenzie
C_S_DESC_BY,MULM,M.J. Mulcahy
C_S_DESC_BY,MURG,G.G. Murtha
C_S_DESC_BY,NANW,I. Nankivell
C_S_DESC_BY,NICK,K.D. Nicholls
C_S_DESC_BY,NORK,K.H. Northcote
C_S_DESC_BY,PATR,R. Paton
C_S_DESC_BY,PAWC,C. Pawsey
C_S_DESC_BY,PILB,B.J. Pillans
C_S_DESC_BY,POUT,T.R. Poutsma
C_S_DESC_BY,PYML,L.W. Pym
C_S_DESC_BY,ROBG,G.M. Roberts
C_S_DESC_BY,ROSD,J.D. Ross
C_S_DESC_BY,RUSJ,J.S. Russel
C_S_DESC_BY,RYAP,P. Ryan
C_S_DESC_BY,SLAB,B. Slater
C_S_DESC_BY,SLEJ,J.R. Sleeman
C_S_DESC_BY,SMID,C.D. Smith
C_S_DESC_BY,SMIG,G. Smith
C_S_DESC_BY,SMIK,K.J. Smith
C_S_DESC_BY,STAH,H.C.T. Stace
C_S_DESC_BY,STEC,C.G. Stephens
C_S_DESC_BY,STEG,G.A. Stewart
C_S_DESC_BY,STIG,G.B. Stirk
C_S_DESC_BY,STOT,T. Stoneman
C_S_DESC_BY,TAYJ,J.K. Taylor
C_S_DESC_BY,THOC,C.H. Thompson
C_S_DESC_BY,TILK,K.G. Tiller
C_S_DESC_BY,VAND,D.C. van Dijk
C_S_DESC_BY,VELE,E. Veldhuis
C_S_DESC_BY,WALP,P.H. Walker
C_S_DESC_BY,WARW,W.T. Ward
C_S_DESC_BY,WATC,C.L. Watson
C_S_DESC_BY,WELC,C.B. Wells
C_S_DESC_BY,WILI,I.R. Willet
C_S_DESC_BY,WOOT,T. Wood
C_S_DESC_BY,WRIM,Malcolm J. Wright
C_S_ELEM_INC_SLOPE,A,Maximal
C_S_ELEM_INC_SLOPE,I,Minimal
C_S_ELEM_INC_SLOPE,N,Waning
C_S_ELEM_INC_SLOPE,X,Waxing
C_S_ELEM_LOCATION,B,Bottom third of height of landform element
C_S_ELEM_LOCATION,M,Middle third of height of landform element
C_S_ELEM_LOCATION,T,Top third of height of landform element
C_S_ELEM_TYPE,ALC,Alcove
C_S_ELEM_TYPE,BAN,Bank
C_S_ELEM_TYPE,BAR,Bar
C_S_ELEM_TYPE,BEA,Beach
C_S_ELEM_TYPE,BEN,Bench
C_S_ELEM_TYPE,BER,Berm
C_S_ELEM_TYPE,BKP,Backplain
C_S_ELEM_TYPE,BOU,Blow out
C_S_ELEM_TYPE,BRI,Beach ridge
C_S_ELEM_TYPE,BRK,Breakaway
C_S_ELEM_TYPE,CBE,Channel bench
C_S_ELEM_TYPE,CFS,Cliff-foot slope
C_S_ELEM_TYPE,CIR,Cirque
C_S_ELEM_TYPE,CLI,Cliff
C_S_ELEM_TYPE,CON,Cone
C_S_ELEM_TYPE,COS,Cut-over surface
C_S_ELEM_TYPE,CRA,Crater
C_S_ELEM_TYPE,CUT,Cutface
C_S_ELEM_TYPE,DAM,Dam
C_S_ELEM_TYPE,DBA,Deflation basin
C_S_ELEM_TYPE,DDE,Drainage depression
C_S_ELEM_TYPE,DOC,Collapse doline
C_S_ELEM_TYPE,DOL,Doline
C_S_ELEM_TYPE,DUB,Barchan dune
C_S_ELEM_TYPE,DUC,Dunecrest
C_S_ELEM_TYPE,DUF,Linear or longitudinal (seif) dune
C_S_ELEM_TYPE,DUH,Hummocky (weakly oriented) dune
C_S_ELEM_TYPE,DUN,Dune
C_S_ELEM_TYPE,DUP,Parabolic dune
C_S_ELEM_TYPE,DUS,Duneslope
C_S_ELEM_TYPE,EMB,Embankment
C_S_ELEM_TYPE,EST,Estuary
C_S_ELEM_TYPE,FAN,Fan
C_S_ELEM_TYPE,FIL,Fill-top
C_S_ELEM_TYPE,FLD,Flood-out
C_S_ELEM_TYPE,FOO,Footslope
C_S_ELEM_TYPE,FOR,Foredune
C_S_ELEM_TYPE,GUL,Gully
C_S_ELEM_TYPE,HCR,Hillcrest
C_S_ELEM_TYPE,HSL,Hillslope
C_S_ELEM_TYPE,ITF,Intertidal flat
C_S_ELEM_TYPE,LAG,Lagoon
C_S_ELEM_TYPE,LAK,Lake
C_S_ELEM_TYPE,LDS,Landslide
C_S_ELEM_TYPE,LEV,Levee
C_S_ELEM_TYPE,LUN,Lunette
C_S_ELEM_TYPE,MAA,Maar
C_S_ELEM_TYPE,MOU,Mound
C_S_ELEM_TYPE,OXB,Ox-bow
C_S_ELEM_TYPE,PED,Pediment
C_S_ELEM_TYPE,PIT,Pit
C_S_ELEM_TYPE,PLA,Plain
C_S_ELEM_TYPE,PLY,Playa
C_S_ELEM_TYPE,PST,Prior stream
C_S_ELEM_TYPE,REC,Risecrest
C_S_ELEM_TYPE,REF,Reef flat
C_S_ELEM_TYPE,RER,Residual rise
C_S_ELEM_TYPE,RES,Riseslope
C_S_ELEM_TYPE,RFL,Rock flat
C_S_ELEM_TYPE,RPL,Rock platform
C_S_ELEM_TYPE,SCA,Scarp
C_S_ELEM_TYPE,SCD,Scald
C_S_ELEM_TYPE,SCR,Scroll
C_S_ELEM_TYPE,SFS,Scarp-foot slope
C_S_ELEM_TYPE,SRP,Scroll plain
C_S_ELEM_TYPE,STB,Stream bed
C_S_ELEM_TYPE,STC,Stream channel
C_S_ELEM_TYPE,STF,Supratidal flat
C_S_ELEM_TYPE,SUS,Summit surface
C_S_ELEM_TYPE,SWL,Swale
C_S_ELEM_TYPE,SWP,Swamp
C_S_ELEM_TYPE,TAL,Talus
C_S_ELEM_TYPE,TDC,Tidal creek
C_S_ELEM_TYPE,TDF,Tidal flat
C_S_ELEM_TYPE,TEF,Terrace flat
C_S_ELEM_TYPE,TEP,Terrace plain
C_S_ELEM_TYPE,TOR,Tor
C_S_ELEM_TYPE,TRE,Trench
C_S_ELEM_TYPE,TUM,Tumulus
C_S_ELEM_TYPE,VLF,Valley flat
C_S_MAP_REF_TYPE,L,Latitude and longitude
C_S_MAP_REF_TYPE,M,Australian map grid (metric)
C_S_MAP_SCALE,1,0.736111111
C_S_MAP_SCALE,10,GPS
C_S_MAP_SCALE,11,GPS S.A. Off
C_S_MAP_SCALE,2,1.777777778
C_S_MAP_SCALE,3,3.513888889
C_S_MAP_SCALE,4,1:10000
C_S_MAP_SCALE,5,1:25000
C_S_MAP_SCALE,6,1:50000
C_S_MAP_SCALE,7,1:100000
C_S_MAP_SCALE,8,1:250000
C_S_MAP_SCALE,9,DGPS
C_S_MORPH_TYPE,C,Crest
C_S_MORPH_TYPE,D,Closed Depression
C_S_MORPH_TYPE,F,Flat
C_S_MORPH_TYPE,H,Hillock
C_S_MORPH_TYPE,L,Lower-slope
C_S_MORPH_TYPE,M,Mid-slope
C_S_MORPH_TYPE,R,Ridge
C_S_MORPH_TYPE,S,Simple-slope
C_S_MORPH_TYPE,U,Upper-slope
C_S_MORPH_TYPE,V,Open depression (vale)
C_S_PATT_TYPE,ALF,Alluvial fan
C_S_PATT_TYPE,ALP,Alluvial plain
C_S_PATT_TYPE,ANA,Anastomatic plain
C_S_PATT_TYPE,BAD,Badlands
C_S_PATT_TYPE,BAR,Bar plain
C_S_PATT_TYPE,BEA,Beach ridge plain
C_S_PATT_TYPE,CAL,Caldera
C_S_PATT_TYPE,CHE,Chenier plain
C_S_PATT_TYPE,COR,Coral reef
C_S_PATT_TYPE,COV,Covered plain
C_S_PATT_TYPE,DEL,Delta
C_S_PATT_TYPE,DUN,Dunefield
C_S_PATT_TYPE,ESC,Escarpment
C_S_PATT_TYPE,FLO,Flood plain
C_S_PATT_TYPE,HIL,Hills
C_S_PATT_TYPE,KAR,Karst
C_S_PATT_TYPE,LAC,Lacustrine plain
C_S_PATT_TYPE,LAV,Lava plain
C_S_PATT_TYPE,LON,Longitudinal dunefield
C_S_PATT_TYPE,LOW,Low hills
C_S_PATT_TYPE,MAD,Made land
C_S_PATT_TYPE,MAR,Marine plain
C_S_PATT_TYPE,MEA,Meander plain
C_S_PATT_TYPE,MET,Meteor crater
C_S_PATT_TYPE,MOU,Mountains
C_S_PATT_TYPE,PAR,Parabolic dunefield
C_S_PATT_TYPE,PED,Pediment
C_S_PATT_TYPE,PEP,Pediplain
C_S_PATT_TYPE,PLA,Plain
C_S_PATT_TYPE,PLT,Plateau
C_S_PATT_TYPE,PLY,Playa plain
C_S_PATT_TYPE,PNP,Peneplain
C_S_PATT_TYPE,RIS,Rises
C_S_PATT_TYPE,SAN,Sand plain
C_S_PATT_TYPE,SHF,Sheet-flood fan
C_S_PATT_TYPE,STA,Stagnant alluvial plain
C_S_PATT_TYPE,TEL,Terraced land (alluvial)
C_S_PATT_TYPE,TER,Terrace (alluvial)
C_S_PATT_TYPE,TID,Tidal flat
C_S_PATT_TYPE,VOL,Volcano
C_S_REL_MS_CLASS,B,Badlands <9m  >32%
C_S_REL_MS_CLASS,B1,Badlands 9-30m  >56%
C_S_REL_MS_CLASS,B2,Badlands 30-90m  >100%
C_S_REL_MS_CLASS,GP,Gently undulating plains <9m  1-3%
C_S_REL_MS_CLASS,GR,Gently undulating rises 9-30m  1-3%
C_S_REL_MS_CLASS,LP,Level plain <9m <1%
C_S_REL_MS_CLASS,PH,Precipitous hills 90-300m >100%
C_S_REL_MS_CLASS,PM,Precipitous mountains >300m >100%
C_S_REL_MS_CLASS,RH,Rolling hills 90-300m 10-32%
C_S_REL_MS_CLASS,RL,Rolling low hills 30-90m 10-32%
C_S_REL_MS_CLASS,RM,Rolling mountains >300m 10-32%
C_S_REL_MS_CLASS,RP,Rolling plains <9m 10-32%
C_S_REL_MS_CLASS,RR,Rolling rises 9-30m 10-32%
C_S_REL_MS_CLASS,SH,Steep hills 90-300m 32-56%
C_S_REL_MS_CLASS,SL,Steep low hills 30-90m 32-56%
C_S_REL_MS_CLASS,SM,Steep mountains >300m 32-56%
C_S_REL_MS_CLASS,SR,Steep rises 9-30m 32-56%
C_S_REL_MS_CLASS,UH,Undulating hills 90-300m 3-10%
C_S_REL_MS_CLASS,UL,Undulating low hills 30-90m 3-10%
C_S_REL_MS_CLASS,UP,Undulating plains <9m 3-10%
C_S_REL_MS_CLASS,UR,Undulating rises 9-30m 3-10%
C_S_REL_MS_CLASS,VH,Very steep hills 90-300m 56-100%
C_S_REL_MS_CLASS,VL,Very steep low hills 30-90m 56-100%
C_S_REL_MS_CLASS,VM,Very steep mountains >300m 56-100%
C_S_SLOPE_CLASS,CL,Cliffed
C_S_SLOPE_CLASS,GE,Gently inclined
C_S_SLOPE_CLASS,LE,Level
C_S_SLOPE_CLASS,MO,Moderately inclined
C_S_SLOPE_CLASS,PR,Precipitous
C_S_SLOPE_CLASS,ST,Steep
C_S_SLOPE_CLASS,VG,Very gently sloped
C_S_SLOPE_CLASS,VS,Very steep
C_S_SLOPE_EVAL,A,Abney level or clinometer and tape
C_S_SLOPE_EVAL,E,Estimate
C_S_SLOPE_EVAL,P,Contour plan at 1:10000 or larger scale
C_S_SLOPE_EVAL,T,Tripod-mounted instument and staff
C_S_STRM_CH_DEV,A,Alluvial
C_S_STRM_CH_DEV,E,Erosional
C_S_STRM_CH_DEV,I,Incipient
C_S_STRM_CH_DEV,O,Absent
C_S_STRM_CH_DIR_NET,B,Bidirectional
C_S_STRM_CH_DIR_NET,C,Convergent
C_S_STRM_CH_DIR_NET,D,Divergent
C_S_STRM_CH_DIR_NET,F,Centrifugal
C_S_STRM_CH_DIR_NET,N,Non-directional
C_S_STRM_CH_DIR_NET,P,Centripetal
C_S_STRM_CH_DIR_NET,U,Unidirectional
C_S_STRM_CH_MIG,F,Fixed
C_S_STRM_CH_MIG,R,Rapidly migrating
C_S_STRM_CH_MIG,S,Slowly migrating
C_S_STRM_CH_NET_INT,D,Disintegrated
C_S_STRM_CH_NET_INT,I,Integrated
C_S_STRM_CH_NET_INT,P,Interrupted (partial integration)
C_S_STRM_CH_PATT,D,Distributary
C_S_STRM_CH_PATT,N,Non-tributary
C_S_STRM_CH_PATT,R,Reticulated
C_S_STRM_CH_PATT,T,Tributary
C_S_TYPE,F,Free survey site
C_S_TYPE,G,Grid site
C_S_TYPE,M,Soil property monitoring
C_S_TYPE,T,Transect
C_SB_MINERAL_COMP,C,Carbonaceous material
C_SB_MINERAL_COMP,D,Dark minerals
C_SB_MINERAL_COMP,F,Feldspar
C_SB_MINERAL_COMP,G,Glauconite
C_SB_MINERAL_COMP,K,Carbonates (react with 1m hcl)
C_SB_MINERAL_COMP,L,Clays (argillaceous)
C_SB_MINERAL_COMP,M,Mica
C_SB_MINERAL_COMP,Q,Quartz
C_SB_MINERAL_COMP,S,Sesquioxides
C_SB_MINERAL_COMP,Y,Gypsum
C_SCON_STAT,C,Surface crust
C_SCON_STAT,F,Firm
C_SCON_STAT,G,Cracking
C_SCON_STAT,H,Hard setting
C_SCON_STAT,L,Loose
C_SCON_STAT,M,Self-mulching
C_SCON_STAT,S,Soft
C_SCON_STAT,X,Surface flake
C_SCON_STAT,O,Other
C_SCON_STAT,P,Poached
C_SCON_STAT,R,Recently cultivated
C_SCON_STAT,T,Trampled
C_SCON_STAT,Y,Cryptogam surface
C_SCON_STAT,Z,Saline
C_SEG_FORM,C,Concretions
C_SEG_FORM,F,Fragments
C_SEG_FORM,L,Laminae
C_SEG_FORM,N,Nodules
C_SEG_FORM,R,Root linings
C_SEG_FORM,S,Soft segregations
C_SEG_FORM,T,Tubules
C_SEG_FORM,V,Veins
C_SEG_FORM,X,Crystals
C_SEG_MAGNETIC_ATTR,M,Magnetic
C_SEG_MAGNETIC_ATTR,N,Non-magnetic
C_SEG_NATURE,A,Aluminous
C_SEG_NATURE,E,Earthy
C_SEG_NATURE,F,Ferruginous
C_SEG_NATURE,G,Ferruginous-organic
C_SEG_NATURE,H,Organic (humified)
C_SEG_NATURE,K,Calcareous
C_SEG_NATURE,L,Argillaceous
C_SEG_NATURE,M,Manganiferous
C_SEG_NATURE,N,Ferromanganiferous
C_SEG_NATURE,O,Other
C_SEG_NATURE,S,Sulphurous
C_SEG_NATURE,U,Unidentified
C_SEG_NATURE,Y,Gypseous
C_SEG_NATURE,Z,Saline (visible salt)
C_SEG_STRENGTH,1,Weak
C_SEG_STRENGTH,2,Strong
C_SOIL_WATER,D,Dry
C_SOIL_WATER,M,Moist
C_SOIL_WATER,T,Moderately moist
C_SOIL_WATER,W,Wet
C_SOIL_WATER_STAT,D,Dry
C_SOIL_WATER_STAT,M,Moist
C_SOIL_WATER_STAT,T,Moderately moist
C_SOIL_WATER_STAT,W,Wet
C_STR_CLODS_FRAGS,CL,Clod
C_STR_CLODS_FRAGS,FR,Fragment
C_STR_COMPOUND_PED,1,Largest peds
C_STR_COMPOUND_PED,2,Next size peds
C_STR_COMPOUND_PED,3,Next size peds
C_STR_PED_GRADE,G,Single grain
C_STR_PED_GRADE,M,Moderate
C_STR_PED_GRADE,S,Strong
C_STR_PED_GRADE,V,Massive
C_STR_PED_GRADE,W,Weak
C_STR_PED_TYPE,CL,Clod
C_STR_PED_TYPE,AB,Angular blocky
C_STR_PED_TYPE,CA,Cast
C_STR_PED_TYPE,CO,Columnar
C_STR_PED_TYPE,GR,Granular
C_STR_PED_TYPE,LE,Lenticular
C_STR_PED_TYPE,PL,Platy
C_STR_PED_TYPE,PO,Polyhedral
C_STR_PED_TYPE,PR,Prismatic
C_STR_PED_TYPE,SB,Subangular blocky
C_STRENGTH,M,Moderately strong
C_STRENGTH,S,Strong
C_STRENGTH,VS,Very strong
C_STRENGTH,VW,Very weak
C_STRENGTH,W,Weak
C_STRG_CLASS,0,Loose
C_STRG_CLASS,1,Very weak
C_STRG_CLASS,2,Weak
C_STRG_CLASS,3,Firm
C_STRG_CLASS,4,Very firm
C_STRG_CLASS,5,Strong
C_STRG_CLASS,6,Very strong
C_STRG_CLASS,7,Rigid
C_TECHNICAL_REF,1,"Australian Soil and Land Survey, Field Handbook First Edition"
C_TECHNICAL_REF,2,"Australian Soil and Land Survey, Field Handbook Second Edition"
C_VSP_CODE,BASP3,Baccharis species
C_VSP_CODE,BASP4,Baccharis species
C_VSP_CODE,BRSP3,Bruguiera species
C_VSP_CODE,BRSP5,Bruguiera species
C_VSP_CODE,NISP1,Nicotiana species
C_VSP_CODE,ACMEA,Acacia mearnsii
C_VSP_CODE,ACPYC,Acacia pycnantha
C_VSP_CODE,ACRET,Acacia retinoidies
C_VSP_CODE,ACRUB,Acacia rubida
C_VSP_CODE,ADGRE,Adansonia gregorii
C_VSP_CODE,ASCON,Astroloma conostephioides
C_VSP_CODE,BACRI,Banksia cristata
C_VSP_CODE,BAMAR,Banksia marginata
C_VSP_CODE,BRSP4,Bromus species
C_VSP_CODE,CABRO,Calytrix brownii
C_VSP_CODE,CAEXS,Calytrix exstipulata
C_VSP_CODE,CASTR,Casuarina striata
C_VSP_CODE,CAUMB,Capparis umbonata
C_VSP_CODE,DASPP,Danthonia species
C_VSP_CODE,ERAVE,Eriachne avenaceae
C_VSP_CODE,EUBAX,Eucalyptus baxteri
C_VSP_CODE,EUBIG,Eucalyptus bigalerita
C_VSP_CODE,EUCON,Eucalyptus confertiflora
C_VSP_CODE,EUDIC,Eucalyptus dichromophloia
C_VSP_CODE,EUFER,Eucalyptus ferruginea
C_VSP_CODE,EUGLO,Eucalyptus globulus
C_VSP_CODE,EUGRA,Eucalyptus grandifolia
C_VSP_CODE,EULEU,Eucalyptus leucoxylon
C_VSP_CODE,EUMA5,Eucalyptus macrocarpa
C_VSP_CODE,EUOBL,Eucalyptus obliqua
C_VSP_CODE,EUODO,Eucalyptus odorata
C_VSP_CODE,EUOVA,Eucalyptus ovata
C_VSP_CODE,EUPAR,Eucalyptus parviflora
C_VSP_CODE,EUPHO,Eucalyptus phoenecia
C_VSP_CODE,EXPAR,Excoecaria parvifolia
C_VSP_CODE,GRDIM,Grevillia dimidata
C_VSP_CODE,HAARB,Hakea arborescens
C_VSP_CODE,HAULI,Hakea ulicina
C_VSP_CODE,HESPP,Heteropogon species
C_VSP_CODE,HOMAR,Hordeum marineum
C_VSP_CODE,LESP2,Leptospermum species
C_VSP_CODE,LYCUN,Lysiphyllum cunninghamii
C_VSP_CODE,MEARG,Melaleuca argentia
C_VSP_CODE,PEFAL,Persoonia falcuta
C_VSP_CODE,PHAQU,Phalaris aquatica
C_VSP_CODE,PISPP,Pinus species
C_VSP_CODE,SOTIM,Sorghum timorense
C_VSP_CODE,SPPAR,Spyridium parvifolium
C_VSP_CODE,TECAN,Terminalia canescens
C_VSP_CODE,TEVOL,Terminalia volucris
C_VSP_CODE,?,Unable to identify species
C_VSP_CODE,ABSP1,Abutilon species
C_VSP_CODE,ACANC,Acacia ancistrocarpa
C_VSP_CODE,ACANE,Acacia aneura
C_VSP_CODE,ACAR1,Acacia ??? (from WARLUS V)
C_VSP_CODE,ACAR2,Acacia argyrodendron
C_VSP_CODE,ACAS1,Achyranthes aspera
C_VSP_CODE,ACAUL,Acacia aulacocarpa
C_VSP_CODE,ACBAN,Acacia bancroftii
C_VSP_CODE,ACBID,Acacia bidwillii
C_VSP_CODE,ACBIV,Acacia bivenosa
C_VSP_CODE,ACBR1,Acmena brachyandra
C_VSP_CODE,ACBU1,Acacia burrowii
C_VSP_CODE,ACCA1,Acacia calcicola
C_VSP_CODE,ACCA2,Acacia calyculata
C_VSP_CODE,ACCAM,Acacia cambagei
C_VSP_CODE,ACCAN,Acacia cana
C_VSP_CODE,ACCAP,Acalypha capillipes
C_VSP_CODE,ACCAT,Acacia catenulata
C_VSP_CODE,ACCLI,Acacia clivicola
C_VSP_CODE,ACCO1,Acacia conferta
C_VSP_CODE,ACCO2,Acacia concurrens
